price,category,beds,livings,wc,area,street_width,location.lat,location.lng,city,district,school_lat,school_lon,hospital_lat,hospital_lon,mall_lat,mall_lon,park_lat,park_lon,grocery_lat,grocery_lon,starbucks_lat,starbucks_lon,kitchen,distance_to_school,distance_to_hospital,distance_to_mall,distance_to_park,distance_to_grocery,distance_to_starbucks,Service_Center_Lat,Service_Center_Lon,Distance_to_Service_Center,district_encoded
2300000,3,5,2,5,440,15.0,24.774751,46.792384,الرياض,حي الخليج,24.782677,46.782276,24.77389,46.784926,24.766528,46.754593,24.758986,46.773294,24.785951,46.79918,24.734208,46.697437,1,1348.377526421227,759.0303372975669,3923.564624367294,2605.3951899791577,1421.8686823888652,10594.507507919228,24.7736064,46.7788538,1371.9423152877366,0.0080064051240992
2200000,3,5,1,5,360,20.0,24.631191,46.531254,الرياض,حي ظهرة لبن,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,4847.861649181789,7709.721914064612,17907.810422837796,2411.092528589796,2939.535670560784,10415.257918558804,24.6239576,46.5871428,5706.218943409565,0.0361187826665827
3500000,3,7,3,5,400,15.0,24.871866,46.608097,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.858281,46.593368,24.85843,46.593574,1,6550.457553619921,2316.0994215769424,15963.007523814911,13663.558208332466,2118.9528996648496,2092.569084702407,24.8182716,46.64614400000001,7088.953271968625,0.072246561293979
2200000,3,4,2,4,288,15.0,24.841086,46.759025,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.830391,46.747188,24.734208,46.697437,1,3388.9739031076683,3971.232561745047,7169.206071220599,4917.485155845954,1685.5450509734935,13412.364484435817,24.8052608,46.7498864,4088.950235987625,0.0488750551002599
1250000,3,5,3,5,250,20.0,24.560921,46.577765,الرياض,حي طويق,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,3335.192553887633,743.2337640964422,15304.32877659692,3490.938273857061,2836.2584936265894,13326.16783419907,24.5848018,46.5910484,2975.846767889064,0.113151195113394
1100000,3,7,2,5,500,15.0,24.575472,46.652618,الرياض,حي الزهرة,24.581101,46.662842,24.585927,46.679846,24.630417,46.708421,24.576579,46.645154,24.578378,46.66387,24.673405,46.623254,1,1208.5604244512876,2988.6194026315948,8316.002782285846,764.7446066846912,1182.8085543081795,11286.925970763004,24.5904804,46.6720266,2576.157231372962,0.0041651298566943
1900000,3,4,2,3,800,15.0,24.778246,46.818806,الرياض,حي الخليج,24.793177,46.795145,24.78625,46.801982,24.72528,46.814469,24.758986,46.773294,24.767727,46.806622,24.734208,46.697437,1,2908.9434081398704,1917.5192207782736,5905.810981398879,5069.709853354343,1697.4415273599602,13197.422786614494,24.766284,46.7983024,2460.5937046153545,0.0080064051240992
1500000,3,5,3,5,360,25.0,24.566538,46.573624,الرياض,حي طويق,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,2635.80280635886,1364.032247442894,15368.41237298641,2739.9001571223243,2340.9381631902684,12898.70985253285,24.5848018,46.5910484,2688.6676332947463,0.113151195113394
2650000,3,7,5,5,1800,25.0,24.556248,46.721996,الرياض,حي بدر,24.56785,46.702449,24.585927,46.679846,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,2360.5602699795472,5390.687682882033,8360.648448397655,1101.6978698903054,2670.706068814465,15459.919466815802,24.5804268,46.7102832,2937.920324819027,0.0604978364714243
980000,6,4,1,5,240,30.0,24.621269,46.520477,الرياض,حي ظهرة لبن,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,4035.216608921387,6850.142045926456,19024.88336483161,3829.957756687988,4359.555704899028,11895.354125803366,24.6109658,46.5789492,6020.924106599284,0.0361187826665827
1200000,3,5,3,5,300,19.0,24.522628,46.728576,الرياض,حي بدر,24.556724,46.762908,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,5141.377062554107,7705.034855458573,12157.640540199896,2940.5489058094786,5551.068959729339,19257.07377005727,24.5667768,46.71694860000001,5048.033528019099,0.0604978364714243
460000,6,2,1,2,121,20.0,24.626118,46.547504,الرياض,حي ظهرة لبن,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,3876.410448435584,7130.442970062066,16272.446867707153,1372.101526170252,1819.3810344164424,9287.272842553652,24.6239576,46.5871428,4013.972176362376,0.0361187826665827
900000,6,5,2,5,240,25.0,24.641731,46.555763,الرياض,حي ظهرة لبن,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,2114.3462430855693,8967.207358119389,15480.846881192318,567.7813519957034,492.8325260164057,7676.049994356797,24.6239576,46.5871428,3737.0778962480026,0.0361187826665827
540000,6,4,1,3,139,28.0,24.571029,46.540918,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.567311,46.542159,24.673405,46.623254,1,1387.960223215575,969.243278164088,18176.844586641128,2667.2890407063323,432.0513445656232,14101.735442215342,24.585366,46.580418,4300.633364974574,0.113151195113394
1250000,3,5,1,5,240,25.0,24.532563,46.730261,الرياض,حي بدر,24.556724,46.762908,24.585927,46.679846,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,4256.98358566949,7823.501969848964,11102.717756920769,2060.962381309425,4442.19673130174,18203.524429182708,24.5782016,46.72237500000001,5137.074106152221,0.0604978364714243
980000,3,5,3,5,250,30.0,24.532518,46.636176,الرياض,حي الحزم,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,3808.100906641727,1723.2031507910958,13109.864013139326,3009.363092425579,2098.473289577353,15720.29758621265,24.546364200000003,46.6631392,3131.926057362142,0.0227327929759537
2400000,3,4,1,4,280,15.0,24.902388,46.626122,الرياض,حي النرجس,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,8822.163655280081,5878.355987332926,17100.382878083423,16155.201132063636,5270.224168167482,5888.250071591911,24.8183914,46.6568396,9840.738169479751,0.0719496945871303
2850000,3,3,2,5,262,20.0,24.84479,46.671463,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.839917,46.672492,24.85843,46.593574,1,3155.7308182459483,2745.553458832286,9247.683325624046,9121.526482822524,551.7115438007653,8003.87705792955,24.807765,46.68292040000001,4276.280996478495,0.0719496945871303
2250000,3,5,2,5,437,15.0,24.773766,46.839873,الرياض,حي المعيزلة,24.751234,46.813893,24.749248,46.832551,24.72528,46.814469,24.758986,46.773294,24.753293,46.822811,24.734208,46.697437,1,3627.469392766911,2824.742870082639,5970.600974534246,6920.301820306792,2854.8707307731675,15040.433028621926,24.7476082,46.8114036,4089.4341868002034,0.003238545892894
1600000,3,4,2,4,200,21.0,24.659323,46.510958,الرياض,حي المهدية,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,6387.792372796896,11182.63864414144,20214.00421411143,5045.2539739710255,4558.163331108543,11454.898964562522,24.6259452,46.5861994,8461.864552102443,0.0730561977672025
3500000,3,4,1,5,377,18.0,24.78338,46.665049,الرياض,حي النفل,24.802622,46.67171,24.788008,46.697308,24.781753,46.73123,24.762764,46.670383,24.771225,46.668807,24.743234,46.655646,1,2242.780835235738,3297.01582445585,6683.714461153847,2354.80146036526,1403.816124710245,4563.877652480392,24.7812744,46.6878876,2317.5196081929694,0.0042640854256438
1150000,3,5,2,5,660,12.0,24.574619,46.692619,الرياض,حي نمار,24.56785,46.702449,24.585927,46.679846,24.630417,46.708421,24.568611,46.69925,24.583586,46.689651,24.673405,46.623254,1,1246.8723792032877,1802.5612295919063,6406.835803406318,946.5499192558536,1041.2740317283071,13031.582587791116,24.587278200000004,46.6959234,1446.7523622389772,0.0041291460134399
2850000,3,4,3,5,228,15.0,24.841829,46.662888,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.839387,46.669968,24.85843,46.593574,1,2319.727879743832,3290.786638634091,9602.292785138032,8824.117258345404,764.2857838221544,7233.252105578867,24.807659,46.6824156,4280.210163185037,0.0719496945871303
1450000,3,5,5,5,325,20.0,24.536312,46.652514,الرياض,حي الحزم,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,4665.270016929726,835.2077740048088,11893.385903561995,1309.6717392557564,400.3867742893452,15528.410790915274,24.546364200000003,46.6631392,1550.6231267467313,0.0227327929759537
1320000,3,5,3,5,300,20.0,24.568254,46.524505,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.566204,46.501541,24.567311,46.542159,24.673405,46.623254,1,2210.137695508355,1719.4610001630429,19837.649060177213,2333.484552591287,1788.3983460665622,15373.718330776148,24.5825944,46.5649938,4393.875410020253,0.113151195113394
1450000,3,5,5,5,268,20.0,24.553908,46.636955,الرياض,حي ظهرة نمار,24.581101,46.662842,24.528803,46.652714,24.630417,46.708421,24.576579,46.645154,24.558471,46.637372,24.673405,46.623254,1,3999.5499295283216,3214.5980875325868,11161.93593752222,2653.7631646388595,509.1322385982318,13359.452417763006,24.5750742,46.6613006,3406.0585835233665,0.0126303289822869
1100000,3,5,2,5,500,10.0,24.726467,46.830698,الرياض,حي النسيم الغربي,24.7273,46.832994,24.749248,46.832551,24.72528,46.814469,24.713108,46.814742,24.739263,46.843547,24.734208,46.697437,1,249.7095952805726,2540.034580867832,1644.442703207772,2191.7945970609035,1925.7421964292996,13486.441777834229,24.7308398,46.8276606,574.9189628051029,0.0070528332778582
796000,6,3,1,4,107,36.0,24.873421,46.657501,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,5390.409110583054,6074.645733287434,12619.809997909511,12372.99333418675,1941.6031618571085,6661.308880257519,24.8115576,46.6777912,7177.119265398876,0.0719496945871303
3300000,3,4,2,5,305,15.0,24.87763,46.646032,الرياض,حي النرجس,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,5783.814890462924,6140.02481110113,13696.007856211809,13006.80393933426,2086.5215175349304,5706.6204518631885,24.8183914,46.6568396,6676.688981141113,0.0719496945871303
550000,6,4,1,2,187,30.0,24.555753,46.775189,الرياض,حي الدار البيضاء,24.556724,46.762908,24.563162,46.841807,24.630417,46.708421,24.547148,46.717688,24.571496,46.769596,24.693078,46.694869,1,1246.7568782165897,6787.6050786618125,10700.491500319627,5893.9303424174,1839.655913241757,17294.092157988147,24.5737894,46.760084,2521.0637272932986,0.012207518824048
1070000,6,3,1,3,133,20.0,24.811068,46.60482,الرياض,حي الملقا,24.796294,46.637573,24.777981,46.590406,24.781753,46.73123,24.746893,46.64959,24.801715,46.603326,24.85843,46.593574,1,3691.6653877770887,3956.374515374367,13169.99879918132,8446.934202889895,1050.8817786516438,5387.301276331714,24.7809272,46.642425,5063.797742892721,0.0159408425616898
2550000,3,5,2,3,300,20.0,24.886745,46.618332,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.863408,46.589112,24.85843,46.593574,1,7437.7966474812,4096.611324147968,16312.315970597445,14752.942190412905,3927.1679316883897,4018.8341680511726,24.819297,46.64529280000001,7977.967901503157,0.072246561293979
750000,6,4,1,3,173,20.0,24.810562,46.78643,الرياض,حي اليرموك,24.80749,46.794576,24.810349,46.790832,24.766528,46.754593,24.797978,46.748148,24.805694,46.781301,24.734208,46.697437,1,890.3348592309553,444.93233869046736,5856.933577835141,4109.616489587042,749.0018859314453,12361.7502457375,24.7976078,46.77389,1917.5483824841217,0.0239112638425347
950000,3,5,3,5,270,20.0,24.539217,46.82951,الرياض,حي طيبة,24.575225,46.780452,24.563162,46.841807,24.630417,46.708421,24.547148,46.717688,24.569056,46.838061,24.693078,46.694869,1,6375.619370830987,2938.729535689072,15898.173500522042,11344.93251579863,3428.806805709011,21862.20410500873,24.5770016,46.7772858,6749.016197914865,0.0085551587337285
560000,6,5,1,3,190,30.0,24.55332,46.564034,الرياض,حي طويق,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,3127.488652560153,2251.685631083353,16929.810649870335,3851.719336024524,2032.318078589912,14633.466180170892,24.5848018,46.5910484,4440.447552311502,0.113151195113394
2100000,3,4,2,5,225,15.0,24.861809,46.642109,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,4069.071513156249,5523.520210899458,12654.64735576276,11377.012816502114,578.3445551119851,4911.150652781038,24.8183914,46.6568396,5051.463866602577,0.072246561293979
2700000,3,5,4,5,840,20.0,24.766664,46.825249,الرياض,حي النهضة,24.751234,46.813893,24.749248,46.832551,24.72528,46.814469,24.758986,46.773294,24.753293,46.822811,24.734208,46.697437,1,2063.6320950798163,2072.1825818025936,4728.702701751451,5314.940509785748,1507.029253335593,13401.600371727958,24.7476082,46.8114036,2538.5607160800027,0.0134669533379512
1500000,3,5,4,5,220,15.0,24.818108,46.763864,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.819684,46.772492,24.734208,46.697437,1,931.6814919275732,1396.4460025738551,5214.665830272144,2743.445535125105,888.2384203072443,11489.621371192045,24.8031194,46.7549472,1894.1276828182115,0.0488750551002599
1400000,3,7,5,5,500,10.0,24.706564,46.832203,الرياض,حي النسيم الغربي,24.702679,46.816316,24.703744,46.801768,24.72528,46.814469,24.699826,46.81658,24.703524,46.831735,24.693078,46.694869,1,1661.99335832835,3090.41151537629,2745.8667923213384,1747.0320753023525,341.3225120586535,13954.513350831896,24.7070106,46.816173600000006,1619.9871137487926,0.0070528332778582
3500000,3,4,1,3,300,25.0,24.862314,46.638896,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,4186.450903180884,5198.425785825464,12925.9756032403,11516.614611064244,888.3358089424988,4592.934425442154,24.8183914,46.6568396,5208.799140100256,0.072246561293979
580000,6,3,1,4,126,40.0,24.640482,46.552181,الرياض,حي ظهرة لبن,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,2496.6029744187413,8773.277482789721,15831.376005818976,461.6689101675176,738.7473668050549,8061.548405784068,24.6239576,46.5871428,3982.9611354516487,0.0361187826665827
2000000,3,4,2,4,250,18.0,24.841707,46.766243,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.824738,46.770679,24.734208,46.697437,1,3519.141940164432,4030.8229160593496,7545.306469611703,5194.076999702993,1939.24142718858,13824.936993996604,24.8041302,46.7545846,4340.847271275437,0.0488750551002599
1750000,3,5,1,5,230,15.0,24.86956,46.647096,الرياض,حي النرجس,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,4883.358644265705,6070.443514578082,12939.184378056974,12105.519374728716,1187.8296242714232,5539.743964614892,24.8183914,46.6568396,5774.009481917729,0.0719496945871303
880000,6,3,2,3,125,45.0,24.79575,46.753525,الرياض,حي غرناطة,24.801427,46.75786,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.800246,46.752409,24.734208,46.697437,1,768.0873690615754,1460.19166664638,2736.3969771626766,596.6363398374335,512.4672414986946,8882.561715683772,24.7973942,46.750556,351.06356099492723,0.0050467340164266
3650000,3,5,2,5,375,34.0,24.848679,46.680602,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.797978,46.748148,24.839917,46.672492,24.85843,46.593574,1,4139.432963095218,2504.542625704313,9027.217791024565,8846.056509905926,1272.3636919572266,8847.519433557343,24.8148078,46.698473400000005,4175.835635146301,0.0719496945871303
980000,3,6,2,5,200,20.0,24.577526,46.554382,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,338.509895059036,2214.947795419468,16646.739031431127,1263.227580082219,1255.0526995670396,12732.942085564397,24.5852662,46.5820818,2930.1849021180706,0.113151195113394
2900000,3,7,5,5,437,15.0,24.826458,46.753281,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.830391,46.747188,24.734208,46.697437,1,1878.1563992520864,2526.837231569772,5446.516391896324,3208.9287562976183,754.5490906611932,11704.949992102822,24.8052608,46.7498864,2381.79106063105,0.0488750551002599
2000000,3,4,3,5,500,15.0,24.738041,46.75745,الرياض,حي الروضة,24.74033,46.751822,24.728032,46.767915,24.766528,46.754593,24.741702,46.756835,24.732204,46.764704,24.734208,46.697437,1,622.7580224267998,1534.8339757976637,3180.7205055980667,411.7952607124855,978.7576798181956,6075.811392869925,24.7417592,46.7591738,448.600434908434,0.0051726774678169
2500000,3,7,2,5,250,20.0,24.664547,46.665169,الرياض,حي الشرفية,24.653752,46.683693,24.675547,46.661891,24.630417,46.708421,24.710852,46.677242,24.673963,46.668111,24.673405,46.623254,1,2223.731239549892,1267.199172383223,5788.802658422511,5291.38673159776,1088.3967461913549,4348.392248865657,24.6689062,46.679871600000006,1562.7492201836574,0.0001079515297631
2300000,3,4,1,3,200,18.0,24.878903,46.654291,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,5950.689253697472,6760.074622235673,13303.415336889231,13015.786678023353,2349.7299217951863,6534.740670334835,24.8115576,46.6777912,7854.932273367105,0.0719496945871303
1280000,6,4,1,3,282,36.0,24.799171,46.750034,الرياض,حي غرناطة,24.795485,46.745821,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.800246,46.752409,24.734208,46.697437,1,590.6300471453801,1501.3322703696256,2711.9055255921094,232.03518130773745,267.88194101356646,8965.601630431998,24.7962058,46.7481482,380.7200722309504,0.0050467340164266
3000000,3,5,2,5,300,20.0,24.874386,46.652721,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,5436.103411883591,6448.426818699358,12994.9710748467,12539.147791316162,1823.2183600308772,6225.295029568528,24.8115576,46.6777912,7430.103352233317,0.0719496945871303
1200000,3,6,3,5,300,20.0,24.514061,46.671482,الرياض,حي عكاظ,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,4289.779823540841,2508.401798849268,13466.644940194112,2706.262827805708,2914.4771805866108,18376.985874490303,24.546364200000003,46.6631392,3689.7649906415754,0.0337618409334209
1100000,3,5,2,5,318,20.0,24.504943,46.738145,الرياض,حي بدر,24.556724,46.762908,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,6279.093469370259,9041.052587402684,14272.211344172554,5129.015288621392,7338.606609759639,21372.3109875087,24.5667768,46.71694860000001,7202.161262963694,0.0604978364714243
750000,6,3,1,3,110,30.0,24.7714,46.611641,الرياض,حي حطين,24.796294,46.637573,24.770333,46.604659,24.781753,46.73123,24.746893,46.64959,24.757484,46.628193,24.743234,46.655646,1,3809.964024354618,714.8450092328652,12128.380869131795,4702.014152267003,2277.599750445577,5436.242559700399,24.7705514,46.650249,3899.154779955371,0.0036883439335738
2000010,3,1,4,2,312,15.0,24.896786,46.604163,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.863408,46.589112,24.85843,46.593574,1,9079.706078210693,4130.864088251126,18111.274901029497,16332.310398845277,4010.000898027557,4396.724230566528,24.819297,46.64529280000001,9563.583544965928,0.072246561293979
1200000,6,3,2,3,164,36.0,24.681473,46.580383,الرياض,حي عرقة,24.651774,46.573879,24.713169,46.62133,24.630417,46.708421,24.636802,46.554296,24.694412,46.606936,24.673405,46.623254,1,3367.14108699542,5434.448597887788,14129.830376535308,5623.395207858745,3044.141165950426,4423.601353029391,24.6653148,46.6129724,3751.209561529972,0.0017362204370237
2650000,3,4,2,3,375,20.0,24.889216,46.605006,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.863408,46.589112,24.85843,46.593574,1,8311.713085135414,3424.193241147309,17465.075479163454,15531.820410919385,3287.253293622944,3612.288877583087,24.819297,46.64529280000001,8773.107660175878,0.072246561293979
1770000,3,6,3,5,300,20.0,24.660967,46.523685,الرياض,حي المهدية,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,5149.551112622463,11093.815027126891,18976.95289145106,4097.644935257819,3405.039186800388,10155.87063645623,24.6259452,46.5861994,7421.881423082734,0.0730561977672025
1200000,3,5,2,5,231,16.0,24.551216,46.528281,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.564435,46.501362,24.55148,46.513728,24.673405,46.623254,1,3879.915000649829,1727.772257947264,20231.311284452902,3093.950979288529,1472.2080209109613,16636.745301449482,24.5775372,46.5630376,4573.961648300176,0.113151195113394
3500000,3,6,2,5,958,20.0,24.699287,46.791801,الرياض,حي الروابي,24.699188,46.787842,24.694442,46.790222,24.685747,46.774851,24.690724,46.791702,24.701594,46.802761,24.693078,46.694869,1,400.09803697836577,561.8592562703632,2280.162700219583,952.2146835366286,1136.520771406725,9816.823965906377,24.694339,46.7894756,598.2473157651856,0.0024558973021113
2300000,3,5,3,4,325,15.0,24.794467,46.676072,الرياض,حي الربيع,24.802622,46.67171,24.788008,46.697308,24.781753,46.73123,24.762764,46.670383,24.801604,46.673554,24.743234,46.655646,1,1008.0408439466444,2260.829982384269,5744.862558324547,3571.694373494756,833.3074340317797,6058.652711888744,24.7873502,46.68883699999999,1512.190347025957,0.0047228794271372
2000000,3,5,2,5,500,15.0,24.746034,46.78724,الرياض,حي الاندلس,24.740047,46.784139,24.768289,46.7899,24.72528,46.814469,24.736061,46.781485,24.750611,46.780167,24.734208,46.697437,1,735.7018785996869,2489.1767788421503,3589.952281985873,1252.0150949080564,877.0226801490213,9163.948310529116,24.7440576,46.790032,357.4810702487688,0.0042281015823895
1400000,3,5,3,5,300,18.0,24.844569,46.884419,الرياض,حي الجنادرية,24.79705,46.87658,24.820636,46.921131,24.72528,46.814469,24.797978,46.748148,24.896639,46.908039,24.734208,46.697437,1,5342.770748413974,4561.497528059451,15026.94453041733,14696.28593659346,6261.081538443501,22514.01182755923,24.807516600000003,46.8536734,5157.731067020782,0.0070258453954174
1900000,3,5,3,5,335,15.0,24.659697,46.515465,الرياض,حي المهدية,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,5942.804187175442,11111.375168449153,19771.204022545506,4677.820516551146,4132.903983491625,10998.06655865895,24.6259452,46.5861994,8074.219303783956,0.0730561977672025
2200000,3,5,3,5,375,20.0,24.759932,46.812348,الرياض,حي النهضة,24.751234,46.813893,24.749248,46.832551,24.72528,46.814469,24.758986,46.773294,24.75347,46.805295,24.734208,46.697437,1,979.675036724995,2360.7480161856984,3859.075450211537,3944.8111124324782,1011.6829415679468,11951.43035086564,24.7476436,46.8079004,1438.3215966333998,0.0134669533379512
3200000,3,7,3,5,390,15.0,24.86924,46.65863,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.85888,46.646846,24.85843,46.593574,1,4955.547088152973,5631.556365261356,12178.565169231655,11898.864626054228,1655.4322108323422,6672.545029055222,24.8115576,46.6777912,6699.083111183469,0.0719496945871303
570000,6,4,1,4,155,30.0,24.852133,46.82827,الرياض,حي الرمال,24.8153,46.8132,24.810349,46.790832,24.766528,46.754593,24.797978,46.748148,24.807883,46.80726,24.734208,46.697437,1,4368.865656463964,5988.366506698954,12079.263165525792,10081.833850590545,5357.753000500992,18610.958287424823,24.7996076,46.7828066,7427.182741765592,0.0687741204199314
700000,6,7,5,5,183,25.0,24.697584,46.845249,الرياض,حي السعادة,24.72157,46.850874,24.703744,46.801768,24.72528,46.814469,24.699826,46.81658,24.68992,46.852568,24.693078,46.694869,1,2726.9746851439554,4445.577670071294,4376.199936601154,2906.925208364824,1128.2612838470122,15200.441849149543,24.708068,46.82725179999999,2159.714516400757,0.0051636815070033
3700000,3,4,2,5,300,15.0,24.799011,46.688435,الرياض,حي الندى,24.802781,46.690582,24.788008,46.697308,24.781753,46.73123,24.766622,46.705068,24.805433,46.686252,24.743234,46.655646,1,471.910001430236,1516.297442111762,4727.113201255119,3973.7093220339984,747.3175330888246,7030.341073565326,24.7889194,46.702088,1777.254459189831,0.0036073802862514
2200000,3,4,2,5,312,18.0,24.846912,46.768986,الرياض,حي المونسية,24.810615,46.759733,24.810349,46.790832,24.781753,46.73123,24.797978,46.748148,24.824738,46.770679,24.734208,46.697437,1,4142.654750474222,4624.896281859284,8186.3436728646675,5833.476929967376,2471.5480004438427,14464.49325479424,24.8050866,46.7601244,4735.975431353652,0.0488750551002599
570000,6,4,1,2,140,20.0,24.56862,46.776071,الرياض,حي الدار البيضاء,24.575225,46.780452,24.563162,46.841807,24.630417,46.708421,24.617548,46.754887,24.572295,46.780832,24.693078,46.694869,1,857.718237663767,6675.525667348715,9695.251346621722,5846.9779561891655,631.5011468882489,16089.961474342625,24.5917294,46.7732798,2585.10183254827,0.012207518824048
920000,3,7,3,5,250,15.0,24.527437,46.736004,الرياض,حي بدر,24.556724,46.762908,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,4243.9121358236,8427.021377972118,11785.650503660829,2869.911846117548,4872.686104442599,18882.056526971024,24.5667768,46.71694860000001,4780.164673441202,0.0604978364714243
1800000,3,4,1,5,390,20.0,24.666977,46.552547,الرياض,حي المهدية,24.651663,46.573603,24.713169,46.62133,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,2725.290031579073,8641.29290974147,16269.197985259643,3359.959333304685,2062.77595297127,7180.299344244399,24.6561118,46.60242279999999,5182.863039957788,0.0730561977672025
1350000,3,5,3,5,250,20.0,24.88426,46.832952,الرياض,حي الرمال,24.8153,46.8132,24.80805,46.862444,24.766528,46.754593,24.797978,46.748148,24.896639,46.908039,24.734208,46.697437,1,7922.763918224977,8981.480162772159,15294.289262357432,12855.910856080767,7697.829531015432,21574.861882690137,24.816899,46.8172848,7655.198432354987,0.0687741204199314
980000,3,7,3,5,275,20.0,24.524817,46.735638,الرياض,حي بدر,24.556724,46.762908,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,4494.013573623203,8400.415999809056,12060.409468985898,3076.130700381149,5166.3072614362645,19158.35684661369,24.5667768,46.71694860000001,5034.121626074363,0.0604978364714243
